state_code,year,race,origin,sex,age_group,population,is_projection
MI,2023,white,non-hisp,f,30-34,254159,0
MI,2023,white,non-hisp,m,35-39,246897,0
MI,2023,white,non-hisp,f,35-39,246897,0
MI,2023,white,non-hisp,m,40-44,228743,0
MI,2023,white,non-hisp,f,40-44,228743,0
MI,2023,white,non-hisp,m,45-49,217850,0
MI,2023,white,non-hisp,f,45-49,217850,0
MI,2023,white,non-hisp,m,50-54,232374,0
MI,2023,white,non-hisp,f,50-54,232374,0
MI,2023,white,non-hisp,m,55-59,243266,0
MI,2023,white,non-hisp,f,55-59,243266,0
MI,2023,white,non-hisp,m,60-64,232374,0
MI,2023,white,non-hisp,f,60-64,232374,0
MI,2023,white,non-hisp,m,65-69,196065,0
MI,2023,white,non-hisp,f,65-69,196065,0
MI,2023,white,non-hisp,m,70-74,163388,0
MI,2023,white,non-hisp,f,70-74,163388,0
MI,2023,white,non-hisp,m,75-79,116187,0
MI,2023,white,non-hisp,f,75-79,116187,0
MI,2023,white,non-hisp,m,80-84,58093,0
MI,2023,white,non-hisp,f,80-84,87140,0
MI,2023,white,non-hisp,m,85+,60998,0
MI,2023,white,non-hisp,f,85+,91497,0
MI,2023,black,non-hisp,m,0-4,37957,0
MI,2023,black,non-hisp,f,0-4,37957,0
MI,2023,black,non-hisp,m,5-9,39266,0
MI,2023,black,non-hisp,f,5-9,39266,0
MI,2023,black,non-hisp,m,10-14,41883,0
MI,2023,black,non-hisp,f,10-14,41883,0
MI,2023,black,non-hisp,m,15-19,41883,0
MI,2023,black,non-hisp,f,15-19,41883,0
MI,2023,black,non-hisp,m,20-24,43192,0
MI,2023,black,non-hisp,f,20-24,43192,0
MI,2023,black,non-hisp,m,25-29,45810,0
MI,2023,black,non-hisp,f,25-29,45810,0
MI,2023,black,non-hisp,m,30-34,45810,0
MI,2023,black,non-hisp,f,30-34,45810,0
MI,2023,black,non-hisp,m,35-39,44501,0
MI,2023,black,non-hisp,f,35-39,44501,0
MI,2023,black,non-hisp,m,40-44,41229,0
MI,2023,black,non-hisp,f,40-44,41229,0
MI,2023,black,non-hisp,m,45-49,39266,0
MI,2023,black,non-hisp,f,45-49,39266,0
MI,2023,black,non-hisp,m,50-54,41883,0
MI,2023,black,non-hisp,f,50-54,41883,0
MI,2023,black,non-hisp,m,55-59,43847,0
MI,2023,black,non-hisp,f,55-59,43847,0
MI,2023,black,non-hisp,m,60-64,41883,0
MI,2023,black,non-hisp,f,60-64,41883,0
MI,2023,black,non-hisp,m,65-69,35339,0
MI,2023,black,non-hisp,f,65-69,35339,0
MI,2023,black,non-hisp,m,70-74,29449,0
MI,2023,black,non-hisp,f,70-74,29449,0
MI,2023,black,non-hisp,m,75-79,20942,0
MI,2023,black,non-hisp,f,75-79,20942,0
MI,2023,black,non-hisp,m,80-84,10471,0
MI,2023,black,non-hisp,f,80-84,15706,0
MI,2023,black,non-hisp,m,85+,10994,0
MI,2023,black,non-hisp,f,85+,16492,0
MI,2023,asian,non-hisp,m,0-4,9788,0
MI,2023,asian,non-hisp,f,0-4,9788,0
MI,2023,asian,non-hisp,m,5-9,10126,0
MI,2023,asian,non-hisp,f,5-9,10126,0
MI,2023,asian,non-hisp,m,10-14,10801,0
MI,2023,asian,non-hisp,f,10-14,10801,0
MI,2023,asian,non-hisp,m,15-19,10801,0
MI,2023,asian,non-hisp,f,15-19,10801,0
MI,2023,asian,non-hisp,m,20-24,11138,0
MI,2023,asian,non-hisp,f,20-24,11138,0
MI,2023,asian,non-hisp,m,25-29,11813,0
MI,2023,asian,non-hisp,f,25-29,11813,0
MI,2023,asian,non-hisp,m,30-34,11813,0
MI,2023,asian,non-hisp,f,30-34,11813,0
MI,2023,asian,non-hisp,m,35-39,11476,0
MI,2023,asian,non-hisp,f,35-39,11476,0
MI,2023,asian,non-hisp,m,40-44,10632,0
MI,2023,asian,non-hisp,f,40-44,10632,0
MI,2023,asian,non-hisp,m,45-49,10126,0
MI,2023,asian,non-hisp,f,45-49,10126,0
MI,2023,asian,non-hisp,m,50-54,10801,0
MI,2023,asian,non-hisp,f,50-54,10801,0
MI,2023,asian,non-hisp,m,55-59,11307,0
MI,2023,asian,non-hisp,f,55-59,11307,0
MI,2023,asian,non-hisp,m,60-64,10801,0
MI,2023,asian,non-hisp,f,60-64,10801,0
MI,2023,asian,non-hisp,m,65-69,9113,0
MI,2023,asian,non-hisp,f,65-69,9113,0
MI,2023,asian,non-hisp,m,70-74,7594,0
MI,2023,asian,non-hisp,f,70-74,7594,0
MI,2023,asian,non-hisp,m,75-79,5400,0
MI,2023,asian,non-hisp,f,75-79,5400,0
MI,2023,asian,non-hisp,m,80-84,2700,0
MI,2023,asian,non-hisp,f,80-84,4050,0
MI,2023,asian,non-hisp,m,85+,2835,0
MI,2023,asian,non-hisp,f,85+,4253,0
MI,2023,other,non-hisp,m,0-4,15391,0
MI,2023,other,non-hisp,f,0-4,15391,0
MI,2023,other,non-hisp,m,5-9,15922,0
MI,2023,other,non-hisp,f,5-9,15922,0
MI,2023,other,non-hisp,m,10-14,16983,0
MI,2023,other,non-hisp,f,10-14,16983,0
MI,2023,other,non-hisp,m,15-19,16983,0
MI,2023,other,non-hisp,f,15-19,16983,0
MI,2023,other,non-hisp,m,20-24,17514,0
MI,2023,other,non-hisp,f,20-24,17514,0
MI,2023,other,non-hisp,m,25-29,18575,0
MI,2023,other,non-hisp,f,25-29,18575,0
MI,2023,other,non-hisp,m,30-34,18575,0
MI,2023,other,non-hisp,f,30-34,18575,0
MI,2023,other,non-hisp,m,35-39,18045,0
MI,2023,other,non-hisp,f,35-39,18045,0
MI,2023,other,non-hisp,m,40-44,16718,0
MI,2023,other,non-hisp,f,40-44,16718,0
MI,2023,other,non-hisp,m,45-49,15922,0
MI,2023,other,non-hisp,f,45-49,15922,0
MI,2023,other,non-hisp,m,50-54,16983,0
MI,2023,other,non-hisp,f,50-54,16983,0
MI,2023,other,non-hisp,m,55-59,17779,0
MI,2023,other,non-hisp,f,55-59,17779,0
MI,2023,other,non-hisp,m,60-64,16983,0
MI,2023,other,non-hisp,f,60-64,16983,0
MI,2023,other,non-hisp,m,65-69,14330,0
MI,2023,other,non-hisp,f,65-69,14330,0
MI,2023,other,non-hisp,m,70-74,11941,0
MI,2023,other,non-hisp,f,70-74,11941,0
MI,2023,other,non-hisp,m,75-79,8492,0
MI,2023,other,non-hisp,f,75-79,8492,0
MI,2023,other,non-hisp,m,80-84,4246,0
MI,2023,other,non-hisp,f,80-84,6369,0
MI,2023,other,non-hisp,m,85+,4458,0
MI,2023,other,non-hisp,f,85+,6687,0
MI,2023,white,hisp,m,0-4,4180,0
MI,2023,white,hisp,f,0-4,4180,0
MI,2023,white,hisp,m,5-9,4324,0
MI,2023,white,hisp,f,5-9,4324,0
MI,2023,white,hisp,m,10-14,4612,0
MI,2023,white,hisp,f,10-14,4612,0
MI,2023,white,hisp,m,15-19,4612,0
MI,2023,white,hisp,f,15-19,4612,0
MI,2023,white,hisp,m,20-24,4756,0
MI,2023,white,hisp,f,20-24,4756,0
MI,2023,white,hisp,m,25-29,5044,0
MI,2023,white,hisp,f,25-29,5044,0
MI,2023,white,hisp,m,30-34,5044,0
MI,2023,white,hisp,f,30-34,5044,0
MI,2023,white,hisp,m,35-39,4900,0
MI,2023,white,hisp,f,35-39,4900,0
MI,2023,white,hisp,m,40-44,4540,0
MI,2023,white,hisp,f,40-44,4540,0
MI,2023,white,hisp,m,45-49,4324,0
MI,2023,white,hisp,f,45-49,4324,0
MI,2023,white,hisp,m,50-54,4612,0
MI,2023,white,hisp,f,50-54,4612,0
MI,2023,white,hisp,m,55-59,4828,0
MI,2023,white,hisp,f,55-59,4828,0
MI,2023,white,hisp,m,60-64,4612,0
MI,2023,white,hisp,f,60-64,4612,0
MI,2023,white,hisp,m,65-69,3891,0
MI,2023,white,hisp,f,65-69,3891,0
MI,2023,white,hisp,m,70-74,3243,0
MI,2023,white,hisp,f,70-74,3243,0
MI,2023,white,hisp,m,75-79,2306,0
MI,2023,white,hisp,f,75-79,2306,0
MI,2023,white,hisp,m,80-84,1153,0
MI,2023,white,hisp,f,80-84,1729,0
MI,2023,white,hisp,m,85+,1211,0
MI,2023,white,hisp,f,85+,1816,0
MI,2023,black,hisp,m,0-4,341,0
MI,2023,black,hisp,f,0-4,341,0
MI,2023,black,hisp,m,5-9,353,0
MI,2023,black,hisp,f,5-9,353,0
MI,2023,black,hisp,m,10-14,376,0
MI,2023,black,hisp,f,10-14,376,0
MI,2023,black,hisp,m,15-19,376,0
MI,2023,black,hisp,f,15-19,376,0
MI,2023,black,hisp,m,20-24,388,0
MI,2023,black,hisp,f,20-24,388,0
MI,2023,black,hisp,m,25-29,411,0
MI,2023,black,hisp,f,25-29,411,0
MI,2023,black,hisp,m,30-34,411,0
MI,2023,black,hisp,f,30-34,411,0
MI,2023,black,hisp,m,35-39,400,0
MI,2023,black,hisp,f,35-39,400,0
MI,2023,black,hisp,m,40-44,370,0
MI,2023,black,hisp,f,40-44,370,0
MI,2023,black,hisp,m,45-49,353,0
MI,2023,black,hisp,f,45-49,353,0
MI,2023,black,hisp,m,50-54,376,0
MI,2023,black,hisp,f,50-54,376,0
MI,2023,black,hisp,m,55-59,394,0
MI,2023,black,hisp,f,55-59,394,0
MI,2023,black,hisp,m,60-64,376,0
MI,2023,black,hisp,f,60-64,376,0
MI,2023,black,hisp,m,65-69,317,0
MI,2023,black,hisp,f,65-69,317,0
MI,2023,black,hisp,m,70-74,264,0
MI,2023,black,hisp,f,70-74,264,0
MI,2023,black,hisp,m,75-79,188,0
MI,2023,black,hisp,f,75-79,188,0
MI,2023,black,hisp,m,80-84,94,0
MI,2023,black,hisp,f,80-84,141,0
MI,2023,black,hisp,m,85+,99,0
MI,2023,black,hisp,f,85+,148,0
MI,2023,asian,hisp,m,0-4,83,0
MI,2023,asian,hisp,f,0-4,83,0
MI,2023,asian,hisp,m,5-9,85,0
MI,2023,asian,hisp,f,5-9,85,0
MI,2023,asian,hisp,m,10-14,91,0
MI,2023,asian,hisp,f,10-14,91,0
MI,2023,asian,hisp,m,15-19,91,0
MI,2023,asian,hisp,f,15-19,91,0
MI,2023,asian,hisp,m,20-24,94,0
MI,2023,asian,hisp,f,20-24,94,0
MI,2023,asian,hisp,m,25-29,100,0
MI,2023,asian,hisp,f,25-29,100,0
MI,2023,asian,hisp,m,30-34,100,0
MI,2023,asian,hisp,f,30-34,100,0
MI,2023,asian,hisp,m,35-39,97,0
MI,2023,asian,hisp,f,35-39,97,0
MI,2023,asian,hisp,m,40-44,90,0
MI,2023,asian,hisp,f,40-44,90,0
MI,2023,asian,hisp,m,45-49,85,0
MI,2023,asian,hisp,f,45-49,85,0
MI,2023,asian,hisp,m,50-54,91,0
MI,2023,asian,hisp,f,50-54,91,0
MI,2023,asian,hisp,m,55-59,95,0
MI,2023,asian,hisp,f,55-59,95,0
MI,2023,asian,hisp,m,60-64,91,0
MI,2023,asian,hisp,f,60-64,91,0
MI,2023,asian,hisp,m,65-69,77,0
MI,2023,asian,hisp,f,65-69,77,0
MI,2023,asian,hisp,m,70-74,64,0
MI,2023,asian,hisp,f,70-74,64,0
MI,2023,asian,hisp,m,75-79,46,0
MI,2023,asian,hisp,f,75-79,46,0
MI,2023,asian,hisp,m,80-84,23,0
MI,2023,asian,hisp,f,80-84,34,0
MI,2023,asian,hisp,m,85+,24,0
MI,2023,asian,hisp,f,85+,36,0
MI,2023,other,hisp,m,0-4,12753,0
MI,2023,other,hisp,f,0-4,12753,0
MI,2023,other,hisp,m,5-9,13193,0
MI,2023,other,hisp,f,5-9,13193,0
MI,2023,other,hisp,m,10-14,14072,0
MI,2023,other,hisp,f,10-14,14072,0
MI,2023,other,hisp,m,15-19,14072,0
MI,2023,other,hisp,f,15-19,14072,0
MI,2023,other,hisp,m,20-24,14512,0
MI,2023,other,hisp,f,20-24,14512,0
MI,2023,other,hisp,m,25-29,15391,0
MI,2023,other,hisp,f,25-29,15391,0
MI,2023,other,hisp,m,30-34,15391,0
MI,2023,other,hisp,f,30-34,15391,0
MI,2023,other,hisp,m,35-39,14952,0
MI,2023,other,hisp,f,35-39,14952,0
MI,2023,other,hisp,m,40-44,13852,0
MI,2023,other,hisp,f,40-44,13852,0
MI,2023,other,hisp,m,45-49,13193,0
MI,2023,other,hisp,f,45-49,13193,0
MI,2023,other,hisp,m,50-54,14072,0
MI,2023,other,hisp,f,50-54,14072,0
MI,2023,other,hisp,m,55-59,14732,0
MI,2023,other,hisp,f,55-59,14732,0
MI,2023,other,hisp,m,60-64,14072,0
MI,2023,other,hisp,f,60-64,14072,0
MI,2023,other,hisp,m,65-69,11873,0
MI,2023,other,hisp,f,65-69,11873,0
MI,2023,other,hisp,m,70-74,9895,0
MI,2023,other,hisp,f,70-74,9895,0
MI,2023,other,hisp,m,75-79,7036,0
MI,2023,other,hisp,f,75-79,7036,0
MI,2023,other,hisp,m,80-84,3518,0
MI,2023,other,hisp,f,80-84,5277,0
MI,2023,other,hisp,m,85+,3694,0
MI,2023,other,hisp,f,85+,5541,0
MN,2023,white,non-hisp,m,0-4,125728,0
MN,2023,white,non-hisp,f,0-4,125728,0
MN,2023,white,non-hisp,m,5-9,130063,0
MN,2023,white,non-hisp,f,5-9,130063,0
MN,2023,white,non-hisp,m,10-14,138734,0
MN,2023,white,non-hisp,f,10-14,138734,0
MN,2023,white,non-hisp,m,15-19,138734,0
MN,2023,white,non-hisp,f,15-19,138734,0
MN,2023,white,non-hisp,m,20-24,143069,0
MN,2023,white,non-hisp,f,20-24,143069,0
MN,2023,white,non-hisp,m,25-29,151740,0
MN,2023,white,non-hisp,f,25-29,151740,0
MN,2023,white,non-hisp,m,30-34,151740,0
MN,2023,white,non-hisp,f,30-34,151740,0
MN,2023,white,non-hisp,m,35-39,147405,0
MN,2023,white,non-hisp,f,35-39,147405,0
MN,2023,white,non-hisp,m,40-44,136566,0
MN,2023,white,non-hisp,f,40-44,136566,0
MN,2023,white,non-hisp,m,45-49,130063,0
MN,2023,white,non-hisp,f,45-49,130063,0
MN,2023,white,non-hisp,m,50-54,138734,0
MN,2023,white,non-hisp,f,50-54,138734,0
MN,2023,white,non-hisp,m,55-59,145237,0
MN,2023,white,non-hisp,f,55-59,145237,0
MN,2023,white,non-hisp,m,60-64,138734,0
MN,2023,white,non-hisp,f,60-64,138734,0
MN,2023,white,non-hisp,m,65-69,117057,0
MN,2023,white,non-hisp,f,65-69,117057,0
MN,2023,white,non-hisp,m,70-74,97547,0
MN,2023,white,non-hisp,f,70-74,97547,0
MN,2023,white,non-hisp,m,75-79,69367,0
MN,2023,white,non-hisp,f,75-79,69367,0
MN,2023,white,non-hisp,m,80-84,34683,0
MN,2023,white,non-hisp,f,80-84,52025,0
MN,2023,white,non-hisp,m,85+,36418,0
MN,2023,white,non-hisp,f,85+,54626,0
MN,2023,black,non-hisp,m,0-4,11835,0
MN,2023,black,non-hisp,f,0-4,11835,0
MN,2023,black,non-hisp,m,5-9,12243,0
MN,2023,black,non-hisp,f,5-9,12243,0
MN,2023,black,non-hisp,m,10-14,13059,0
MN,2023,black,non-hisp,f,10-14,13059,0
MN,2023,black,non-hisp,m,15-19,13059,0
MN,2023,black,non-hisp,f,15-19,13059,0
MN,2023,black,non-hisp,m,20-24,13467,0
MN,2023,black,non-hisp,f,20-24,13467,0
MN,2023,black,non-hisp,m,25-29,14284,0
MN,2023,black,non-hisp,f,25-29,14284,0
MN,2023,black,non-hisp,m,30-34,14284,0
MN,2023,black,non-hisp,f,30-34,14284,0
MN,2023,black,non-hisp,m,35-39,13876,0
MN,2023,black,non-hisp,f,35-39,13876,0
MN,2023,black,non-hisp,m,40-44,12855,0
MN,2023,black,non-hisp,f,40-44,12855,0
MN,2023,black,non-hisp,m,45-49,12243,0
MN,2023,black,non-hisp,f,45-49,12243,0
MN,2023,black,non-hisp,m,50-54,13059,0
MN,2023,black,non-hisp,f,50-54,13059,0
MN,2023,black,non-hisp,m,55-59,13671,0
MN,2023,black,non-hisp,f,55-59,13671,0
MN,2023,black,non-hisp,m,60-64,13059,0
MN,2023,black,non-hisp,f,60-64,13059,0
MN,2023,black,non-hisp,m,65-69,11019,0
MN,2023,black,non-hisp,f,65-69,11019,0
MN,2023,black,non-hisp,m,70-74,9182,0
MN,2023,black,non-hisp,f,70-74,9182,0
MN,2023,black,non-hisp,m,75-79,6530,0
MN,2023,black,non-hisp,f,75-79,6530,0
MN,2023,black,non-hisp,m,80-84,3265,0
MN,2023,black,non-hisp,f,80-84,4897,0
MN,2023,black,non-hisp,m,85+,3428,0
MN,2023,black,non-hisp,f,85+,5142,0
MN,2023,asian,non-hisp,m,0-4,8606,0
MN,2023,asian,non-hisp,f,0-4,8606,0
MN,2023,asian,non-hisp,m,5-9,8903,0
MN,2023,asian,non-hisp,f,5-9,8903,0
MN,2023,asian,non-hisp,m,10-14,9497,0
MN,2023,asian,non-hisp,f,10-14,9497,0
MN,2023,asian,non-hisp,m,15-19,9497,0
MN,2023,asian,non-hisp,f,15-19,9497,0
MN,2023,asian,non-hisp,m,20-24,9794,0
MN,2023,asian,non-hisp,f,20-24,9794,0
MN,2023,asian,non-hisp,m,25-29,10387,0
MN,2023,asian,non-hisp,f,25-29,10387,0
MN,2023,asian,non-hisp,m,30-34,10387,0
MN,2023,asian,non-hisp,f,30-34,10387,0
MN,2023,asian,non-hisp,m,35-39,10090,0
MN,2023,asian,non-hisp,f,35-39,10090,0
MN,2023,asian,non-hisp,m,40-44,9348,0
MN,2023,asian,non-hisp,f,40-44,9348,0
MN,2023,asian,non-hisp,m,45-49,8903,0
MN,2023,asian,non-hisp,f,45-49,8903,0
MN,2023,asian,non-hisp,m,50-54,9497,0
MN,2023,asian,non-hisp,f,50-54,9497,0
MN,2023,asian,non-hisp,m,55-59,9942,0
MN,2023,asian,non-hisp,f,55-59,9942,0
MN,2023,asian,non-hisp,m,60-64,9497,0
MN,2023,asian,non-hisp,f,60-64,9497,0
MN,2023,asian,non-hisp,m,65-69,8013,0
MN,2023,asian,non-hisp,f,65-69,8013,0
MN,2023,asian,non-hisp,m,70-74,6677,0
MN,2023,asian,non-hisp,f,70-74,6677,0
MN,2023,asian,non-hisp,m,75-79,4748,0
MN,2023,asian,non-hisp,f,75-79,4748,0
MN,2023,asian,non-hisp,m,80-84,2374,0
MN,2023,asian,non-hisp,f,80-84,3561,0
MN,2023,asian,non-hisp,m,85+,2493,0
MN,2023,asian,non-hisp,f,85+,3739,0
MN,2023,other,non-hisp,m,0-4,9588,0
MN,2023,other,non-hisp,f,0-4,9588,0
MN,2023,other,non-hisp,m,5-9,9919,0
MN,2023,other,non-hisp,f,5-9,9919,0
MN,2023,other,non-hisp,m,10-14,10580,0
MN,2023,other,non-hisp,f,10-14,10580,0
MN,2023,other,non-hisp,m,15-19,10580,0
MN,2023,other,non-hisp,f,15-19,10580,0
MN,2023,other,non-hisp,m,20-24,10911,0
MN,2023,other,non-hisp,f,20-24,10911,0
MN,2023,other,non-hisp,m,25-29,11572,0
MN,2023,other,non-hisp,f,25-29,11572,0
MN,2023,other,non-hisp,m,30-34,11572,0
MN,2023,other,non-hisp,f,30-34,11572,0
MN,2023,other,non-hisp,m,35-39,11242,0
MN,2023,other,non-hisp,f,35-39,11242,0
MN,2023,other,non-hisp,m,40-44,10415,0
MN,2023,other,non-hisp,f,40-44,10415,0
MN,2023,other,non-hisp,m,45-49,9919,0
MN,2023,other,non-hisp,f,45-49,9919,0
MN,2023,other,non-hisp,m,50-54,10580,0
MN,2023,other,non-hisp,f,50-54,10580,0
MN,2023,other,non-hisp,m,55-59,11076,0
MN,2023,other,non-hisp,f,55-59,11076,0
MN,2023,other,non-hisp,m,60-64,10580,0
MN,2023,other,non-hisp,f,60-64,10580,0
MN,2023,other,non-hisp,m,65-69,8927,0
MN,2023,other,non-hisp,f,65-69,8927,0
MN,2023,other,non-hisp,m,70-74,7439,0
MN,2023,other,non-hisp,f,70-74,7439,0
MN,2023,other,non-hisp,m,75-79,5290,0
MN,2023,other,non-hisp,f,75-79,5290,0
MN,2023,other,non-hisp,m,80-84,2645,0
MN,2023,other,non-hisp,f,80-84,3968,0
MN,2023,other,non-hisp,m,85+,2777,0
MN,2023,other,non-hisp,f,85+,4166,0
MN,2023,white,hisp,m,0-4,1849,0
MN,2023,white,hisp,f,0-4,1849,0
MN,2023,white,hisp,m,5-9,1913,0
MN,2023,white,hisp,f,5-9,1913,0
MN,2023,white,hisp,m,10-14,2041,0
MN,2023,white,hisp,f,10-14,2041,0
MN,2023,white,hisp,m,15-19,2041,0
MN,2023,white,hisp,f,15-19,2041,0
MN,2023,white,hisp,m,20-24,2104,0
MN,2023,white,hisp,f,20-24,2104,0
MN,2023,white,hisp,m,25-29,2232,0
MN,2023,white,hisp,f,25-29,2232,0
MN,2023,white,hisp,m,30-34,2232,0
MN,2023,white,hisp,f,30-34,2232,0
MN,2023,white,hisp,m,35-39,2168,0
MN,2023,white,hisp,f,35-39,2168,0
MN,2023,white,hisp,m,40-44,2009,0
MN,2023,white,hisp,f,40-44,2009,0
MN,2023,white,hisp,m,45-49,1913,0
MN,2023,white,hisp,f,45-49,1913,0
MN,2023,white,hisp,m,50-54,2041,0
MN,2023,white,hisp,f,50-54,2041,0
MN,2023,white,hisp,m,55-59,2136,0
MN,2023,white,hisp,f,55-59,2136,0
MN,2023,white,hisp,m,60-64,2041,0
MN,2023,white,hisp,f,60-64,2041,0
MN,2023,white,hisp,m,65-69,1722,0
MN,2023,white,hisp,f,65-69,1722,0
MN,2023,white,hisp,m,70-74,1435,0
MN,2023,white,hisp,f,70-74,1435,0
MN,2023,white,hisp,m,75-79,1020,0
MN,2023,white,hisp,f,75-79,1020,0
MN,2023,white,hisp,m,80-84,510,0
MN,2023,white,hisp,f,80-84,765,0
MN,2023,white,hisp,m,85+,536,0
MN,2023,white,hisp,f,85+,803,0
MN,2023,black,hisp,m,0-4,140,0
MN,2023,black,hisp,f,0-4,140,0
MN,2023,black,hisp,m,5-9,145,0
MN,2023,black,hisp,f,5-9,145,0
MN,2023,black,hisp,m,10-14,154,0
MN,2023,black,hisp,f,10-14,154,0
MN,2023,black,hisp,m,15-19,154,0
MN,2023,black,hisp,f,15-19,154,0
MN,2023,black,hisp,m,20-24,159,0
MN,2023,black,hisp,f,20-24,159,0
MN,2023,black,hisp,m,25-29,169,0
MN,2023,black,hisp,f,25-29,169,0
MN,2023,black,hisp,m,30-34,169,0
MN,2023,black,hisp,f,30-34,169,0
MN,2023,black,hisp,m,35-39,164,0
MN,2023,black,hisp,f,35-39,164,0
MN,2023,black,hisp,m,40-44,152,0
MN,2023,black,hisp,f,40-44,152,0
MN,2023,black,hisp,m,45-49,145,0
MN,2023,black,hisp,f,45-49,145,0
MN,2023,black,hisp,m,50-54,154,0
MN,2023,black,hisp,f,50-54,154,0
MN,2023,black,hisp,m,55-59,162,0
MN,2023,black,hisp,f,55-59,162,0
MN,2023,black,hisp,m,60-64,154,0
MN,2023,black,hisp,f,60-64,154,0
MN,2023,black,hisp,m,65-69,130,0
MN,2023,black,hisp,f,65-69,130,0
MN,2023,black,hisp,m,70-74,109,0
MN,2023,black,hisp,f,70-74,109,0
MN,2023,black,hisp,m,75-79,77,0
MN,2023,black,hisp,f,75-79,77,0
MN,2023,black,hisp,m,80-84,39,0
MN,2023,black,hisp,f,80-84,58,0
MN,2023,black,hisp,m,85+,41,0
MN,2023,black,hisp,f,85+,61,0
MN,2023,asian,hisp,m,0-4,48,0
MN,2023,asian,hisp,f,0-4,48,0
MN,2023,asian,hisp,m,5-9,49,0
MN,2023,asian,hisp,f,5-9,49,0
MN,2023,asian,hisp,m,10-14,53,0
MN,2023,asian,hisp,f,10-14,53,0
MN,2023,asian,hisp,m,15-19,53,0
MN,2023,asian,hisp,f,15-19,53,0
MN,2023,asian,hisp,m,20-24,54,0
MN,2023,asian,hisp,f,20-24,54,0
MN,2023,asian,hisp,m,25-29,58,0
MN,2023,asian,hisp,f,25-29,58,0
MN,2023,asian,hisp,m,30-34,58,0
MN,2023,asian,hisp,f,30-34,58,0
MN,2023,asian,hisp,m,35-39,56,0
MN,2023,asian,hisp,f,35-39,56,0
MN,2023,asian,hisp,m,40-44,52,0
MN,2023,asian,hisp,f,40-44,52,0
MN,2023,asian,hisp,m,45-49,49,0
MN,2023,asian,hisp,f,45-49,49,0
MN,2023,asian,hisp,m,50-54,53,0
MN,2023,asian,hisp,f,50-54,53,0
MN,2023,asian,hisp,m,55-59,55,0
MN,2023,asian,hisp,f,55-59,55,0
MN,2023,asian,hisp,m,60-64,53,0
MN,2023,asian,hisp,f,60-64,53,0
MN,2023,asian,hisp,m,65-69,44,0
MN,2023,asian,hisp,f,65-69,44,0
MN,2023,asian,hisp,m,70-74,37,0
MN,2023,asian,hisp,f,70-74,37,0
MN,2023,asian,hisp,m,75-79,26,0
MN,2023,asian,hisp,f,75-79,26,0
MN,2023,asian,hisp,m,80-84,13,0
MN,2023,asian,hisp,f,80-84,20,0
MN,2023,asian,hisp,m,85+,14,0
MN,2023,asian,hisp,f,85+,21,0
MN,2023,other,hisp,m,0-4,8605,0
MN,2023,other,hisp,f,0-4,8605,0
MN,2023,other,hisp,m,5-9,8902,0
MN,2023,other,hisp,f,5-9,8902,0
MN,2023,other,hisp,m,10-14,9495,0
MN,2023,other,hisp,f,10-14,9495,0
MN,2023,other,hisp,m,15-19,9495,0
MN,2023,other,hisp,f,15-19,9495,0
MN,2023,other,hisp,m,20-24,9792,0
MN,2023,other,hisp,f,20-24,9792,0
MN,2023,other,hisp,m,25-29,10386,0
MN,2023,other,hisp,f,25-29,10386,0
MN,2023,other,hisp,m,30-34,10386,0
MN,2023,other,hisp,f,30-34,10386,0
MN,2023,other,hisp,m,35-39,10089,0
MN,2023,other,hisp,f,35-39,10089,0
MN,2023,other,hisp,m,40-44,9347,0
MN,2023,other,hisp,f,40-44,9347,0
MN,2023,other,hisp,m,45-49,8902,0
MN,2023,other,hisp,f,45-49,8902,0
MN,2023,other,hisp,m,50-54,9495,0
MN,2023,other,hisp,f,50-54,9495,0
MN,2023,other,hisp,m,55-59,9940,0
MN,2023,other,hisp,f,55-59,9940,0
MN,2023,other,hisp,m,60-64,9495,0
MN,2023,other,hisp,f,60-64,9495,0
MN,2023,other,hisp,m,65-69,8012,0
MN,2023,other,hisp,f,65-69,8012,0
MN,2023,other,hisp,m,70-74,6676,0
MN,2023,other,hisp,f,70-74,6676,0
MN,2023,other,hisp,m,75-79,4748,0
MN,2023,other,hisp,f,75-79,4748,0
MN,2023,other,hisp,m,80-84,2374,0
MN,2023,other,hisp,f,80-84,3561,0
MN,2023,other,hisp,m,85+,2493,0
MN,2023,other,hisp,f,85+,3739,0
MS,2023,white,non-hisp,m,0-4,46950,0
MS,2023,white,non-hisp,f,0-4,46950,0
MS,2023,white,non-hisp,m,5-9,48568,0
MS,2023,white,non-hisp,f,5-9,48568,0
MS,2023,white,non-hisp,m,10-14,51806,0
MS,2023,white,non-hisp,f,10-14,51806,0
MS,2023,white,non-hisp,m,15-19,51806,0
MS,2023,white,non-hisp,f,15-19,51806,0
MS,2023,white,non-hisp,m,20-24,53425,0
MS,2023,white,non-hisp,f,20-24,53425,0
MS,2023,white,non-hisp,m,25-29,56663,0
MS,2023,white,non-hisp,f,25-29,56663,0
MS,2023,white,non-hisp,m,30-34,56663,0
MS,2023,white,non-hisp,f,30-34,56663,0
MS,2023,white,non-hisp,m,35-39,55044,0
MS,2023,white,non-hisp,f,35-39,55044,0
MS,2023,white,non-hisp,m,40-44,50997,0
MS,2023,white,non-hisp,f,40-44,50997,0
MS,2023,white,non-hisp,m,45-49,48568,0
MS,2023,white,non-hisp,f,45-49,48568,0
