state_code,year,race,origin,sex,age_group,population,is_projection
TN,2018,white,hisp,f,20-24,8274,0
TN,2018,white,hisp,m,25-29,8776,0
TN,2018,white,hisp,f,25-29,8776,0
TN,2018,white,hisp,m,30-34,8776,0
TN,2018,white,hisp,f,30-34,8776,0
TN,2018,white,hisp,m,35-39,8525,0
TN,2018,white,hisp,f,35-39,8525,0
TN,2018,white,hisp,m,40-44,7898,0
TN,2018,white,hisp,f,40-44,7898,0
TN,2018,white,hisp,m,45-49,7522,0
TN,2018,white,hisp,f,45-49,7522,0
TN,2018,white,hisp,m,50-54,8024,0
TN,2018,white,hisp,f,50-54,8024,0
TN,2018,white,hisp,m,55-59,8400,0
TN,2018,white,hisp,f,55-59,8400,0
TN,2018,white,hisp,m,60-64,8024,0
TN,2018,white,hisp,f,60-64,8024,0
TN,2018,white,hisp,m,65-69,6770,0
TN,2018,white,hisp,f,65-69,6770,0
TN,2018,white,hisp,m,70-74,5642,0
TN,2018,white,hisp,f,70-74,5642,0
TN,2018,white,hisp,m,75-79,4012,0
TN,2018,white,hisp,f,75-79,4012,0
TN,2018,white,hisp,m,80-84,2006,0
TN,2018,white,hisp,f,80-84,3009,0
TN,2018,white,hisp,m,85+,2106,0
TN,2018,white,hisp,f,85+,3159,0
TN,2018,black,hisp,m,0-4,413,0
TN,2018,black,hisp,f,0-4,413,0
TN,2018,black,hisp,m,5-9,428,0
TN,2018,black,hisp,f,5-9,428,0
TN,2018,black,hisp,m,10-14,456,0
TN,2018,black,hisp,f,10-14,456,0
TN,2018,black,hisp,m,15-19,456,0
TN,2018,black,hisp,f,15-19,456,0
TN,2018,black,hisp,m,20-24,470,0
TN,2018,black,hisp,f,20-24,470,0
TN,2018,black,hisp,m,25-29,499,0
TN,2018,black,hisp,f,25-29,499,0
TN,2018,black,hisp,m,30-34,499,0
TN,2018,black,hisp,f,30-34,499,0
TN,2018,black,hisp,m,35-39,485,0
TN,2018,black,hisp,f,35-39,485,0
TN,2018,black,hisp,m,40-44,449,0
TN,2018,black,hisp,f,40-44,449,0
TN,2018,black,hisp,m,45-49,428,0
TN,2018,black,hisp,f,45-49,428,0
TN,2018,black,hisp,m,50-54,456,0
TN,2018,black,hisp,f,50-54,456,0
TN,2018,black,hisp,m,55-59,477,0
TN,2018,black,hisp,f,55-59,477,0
TN,2018,black,hisp,m,60-64,456,0
TN,2018,black,hisp,f,60-64,456,0
TN,2018,black,hisp,m,65-69,385,0
TN,2018,black,hisp,f,65-69,385,0
TN,2018,black,hisp,m,70-74,321,0
TN,2018,black,hisp,f,70-74,321,0
TN,2018,black,hisp,m,75-79,228,0
TN,2018,black,hisp,f,75-79,228,0
TN,2018,black,hisp,m,80-84,114,0
TN,2018,black,hisp,f,80-84,171,0
TN,2018,black,hisp,m,85+,120,0
TN,2018,black,hisp,f,85+,180,0
TN,2018,asian,hisp,m,0-4,14,0
TN,2018,asian,hisp,f,0-4,14,0
TN,2018,asian,hisp,m,5-9,15,0
TN,2018,asian,hisp,f,5-9,15,0
TN,2018,asian,hisp,m,10-14,16,0
TN,2018,asian,hisp,f,10-14,16,0
TN,2018,asian,hisp,m,15-19,16,0
TN,2018,asian,hisp,f,15-19,16,0
TN,2018,asian,hisp,m,20-24,16,0
TN,2018,asian,hisp,f,20-24,16,0
TN,2018,asian,hisp,m,25-29,17,0
TN,2018,asian,hisp,f,25-29,17,0
TN,2018,asian,hisp,m,30-34,17,0
TN,2018,asian,hisp,f,30-34,17,0
TN,2018,asian,hisp,m,35-39,17,0
TN,2018,asian,hisp,f,35-39,17,0
TN,2018,asian,hisp,m,40-44,16,0
TN,2018,asian,hisp,f,40-44,16,0
TN,2018,asian,hisp,m,45-49,15,0
TN,2018,asian,hisp,f,45-49,15,0
TN,2018,asian,hisp,m,50-54,16,0
TN,2018,asian,hisp,f,50-54,16,0
TN,2018,asian,hisp,m,55-59,17,0
TN,2018,asian,hisp,f,55-59,17,0
TN,2018,asian,hisp,m,60-64,16,0
TN,2018,asian,hisp,f,60-64,16,0
TN,2018,asian,hisp,m,65-69,13,0
TN,2018,asian,hisp,f,65-69,13,0
TN,2018,asian,hisp,m,70-74,11,0
TN,2018,asian,hisp,f,70-74,11,0
TN,2018,asian,hisp,m,75-79,8,0
TN,2018,asian,hisp,f,75-79,8,0
TN,2018,asian,hisp,m,80-84,4,0
TN,2018,asian,hisp,f,80-84,6,0
TN,2018,asian,hisp,m,85+,4,0
TN,2018,asian,hisp,f,85+,6,0
TN,2018,other,hisp,m,0-4,3115,0
TN,2018,other,hisp,f,0-4,3115,0
TN,2018,other,hisp,m,5-9,3223,0
TN,2018,other,hisp,f,5-9,3223,0
TN,2018,other,hisp,m,10-14,3437,0
TN,2018,other,hisp,f,10-14,3437,0
TN,2018,other,hisp,m,15-19,3437,0
TN,2018,other,hisp,f,15-19,3437,0
TN,2018,other,hisp,m,20-24,3545,0
TN,2018,other,hisp,f,20-24,3545,0
TN,2018,other,hisp,m,25-29,3760,0
TN,2018,other,hisp,f,25-29,3760,0
TN,2018,other,hisp,m,30-34,3760,0
TN,2018,other,hisp,f,30-34,3760,0
TN,2018,other,hisp,m,35-39,3652,0
TN,2018,other,hisp,f,35-39,3652,0
TN,2018,other,hisp,m,40-44,3384,0
TN,2018,other,hisp,f,40-44,3384,0
TN,2018,other,hisp,m,45-49,3223,0
TN,2018,other,hisp,f,45-49,3223,0
TN,2018,other,hisp,m,50-54,3437,0
TN,2018,other,hisp,f,50-54,3437,0
TN,2018,other,hisp,m,55-59,3599,0
TN,2018,other,hisp,f,55-59,3599,0
TN,2018,other,hisp,m,60-64,3437,0
TN,2018,other,hisp,f,60-64,3437,0
TN,2018,other,hisp,m,65-69,2900,0
TN,2018,other,hisp,f,65-69,2900,0
TN,2018,other,hisp,m,70-74,2417,0
TN,2018,other,hisp,f,70-74,2417,0
TN,2018,other,hisp,m,75-79,1719,0
TN,2018,other,hisp,f,75-79,1719,0
TN,2018,other,hisp,m,80-84,859,0
TN,2018,other,hisp,f,80-84,1289,0
TN,2018,other,hisp,m,85+,902,0
TN,2018,other,hisp,f,85+,1353,0
TX,2018,white,non-hisp,m,0-4,344556,0
TX,2018,white,non-hisp,f,0-4,344556,0
TX,2018,white,non-hisp,m,5-9,356438,0
TX,2018,white,non-hisp,f,5-9,356438,0
TX,2018,white,non-hisp,m,10-14,380200,0
TX,2018,white,non-hisp,f,10-14,380200,0
TX,2018,white,non-hisp,m,15-19,380200,0
TX,2018,white,non-hisp,f,15-19,380200,0
TX,2018,white,non-hisp,m,20-24,392081,0
TX,2018,white,non-hisp,f,20-24,392081,0
TX,2018,white,non-hisp,m,25-29,415844,0
TX,2018,white,non-hisp,f,25-29,415844,0
TX,2018,white,non-hisp,m,30-34,415844,0
TX,2018,white,non-hisp,f,30-34,415844,0
TX,2018,white,non-hisp,m,35-39,403963,0
TX,2018,white,non-hisp,f,35-39,403963,0
TX,2018,white,non-hisp,m,40-44,374260,0
TX,2018,white,non-hisp,f,40-44,374260,0
TX,2018,white,non-hisp,m,45-49,356438,0
TX,2018,white,non-hisp,f,45-49,356438,0
TX,2018,white,non-hisp,m,50-54,380200,0
TX,2018,white,non-hisp,f,50-54,380200,0
TX,2018,white,non-hisp,m,55-59,398022,0
TX,2018,white,non-hisp,f,55-59,398022,0
TX,2018,white,non-hisp,m,60-64,380200,0
TX,2018,white,non-hisp,f,60-64,380200,0
TX,2018,white,non-hisp,m,65-69,320794,0
TX,2018,white,non-hisp,f,65-69,320794,0
TX,2018,white,non-hisp,m,70-74,267328,0
TX,2018,white,non-hisp,f,70-74,267328,0
TX,2018,white,non-hisp,m,75-79,190100,0
TX,2018,white,non-hisp,f,75-79,190100,0
TX,2018,white,non-hisp,m,80-84,95050,0
TX,2018,white,non-hisp,f,80-84,142575,0
TX,2018,white,non-hisp,m,85+,99803,0
TX,2018,white,non-hisp,f,85+,149704,0
TX,2018,black,non-hisp,m,0-4,98863,0
TX,2018,black,non-hisp,f,0-4,98863,0
TX,2018,black,non-hisp,m,5-9,102272,0
TX,2018,black,non-hisp,f,5-9,102272,0
TX,2018,black,non-hisp,m,10-14,109091,0
TX,2018,black,non-hisp,f,10-14,109091,0
TX,2018,black,non-hisp,m,15-19,109091,0
TX,2018,black,non-hisp,f,15-19,109091,0
TX,2018,black,non-hisp,m,20-24,112500,0
TX,2018,black,non-hisp,f,20-24,112500,0
TX,2018,black,non-hisp,m,25-29,119318,0
TX,2018,black,non-hisp,f,25-29,119318,0
TX,2018,black,non-hisp,m,30-34,119318,0
TX,2018,black,non-hisp,f,30-34,119318,0
TX,2018,black,non-hisp,m,35-39,115909,0
TX,2018,black,non-hisp,f,35-39,115909,0
TX,2018,black,non-hisp,m,40-44,107386,0
TX,2018,black,non-hisp,f,40-44,107386,0
TX,2018,black,non-hisp,m,45-49,102272,0
TX,2018,black,non-hisp,f,45-49,102272,0
TX,2018,black,non-hisp,m,50-54,109091,0
TX,2018,black,non-hisp,f,50-54,109091,0
TX,2018,black,non-hisp,m,55-59,114204,0
TX,2018,black,non-hisp,f,55-59,114204,0
TX,2018,black,non-hisp,m,60-64,109091,0
TX,2018,black,non-hisp,f,60-64,109091,0
TX,2018,black,non-hisp,m,65-69,92045,0
TX,2018,black,non-hisp,f,65-69,92045,0
TX,2018,black,non-hisp,m,70-74,76704,0
TX,2018,black,non-hisp,f,70-74,76704,0
TX,2018,black,non-hisp,m,75-79,54545,0
TX,2018,black,non-hisp,f,75-79,54545,0
TX,2018,black,non-hisp,m,80-84,27273,0
TX,2018,black,non-hisp,f,80-84,40909,0
TX,2018,black,non-hisp,m,85+,28636,0
TX,2018,black,non-hisp,f,85+,42954,0
TX,2018,asian,non-hisp,m,0-4,41004,0
TX,2018,asian,non-hisp,f,0-4,41004,0
TX,2018,asian,non-hisp,m,5-9,42417,0
TX,2018,asian,non-hisp,f,5-9,42417,0
TX,2018,asian,non-hisp,m,10-14,45245,0
TX,2018,asian,non-hisp,f,10-14,45245,0
TX,2018,asian,non-hisp,m,15-19,45245,0
TX,2018,asian,non-hisp,f,15-19,45245,0
TX,2018,asian,non-hisp,m,20-24,46659,0
TX,2018,asian,non-hisp,f,20-24,46659,0
TX,2018,asian,non-hisp,m,25-29,49487,0
TX,2018,asian,non-hisp,f,25-29,49487,0
TX,2018,asian,non-hisp,m,30-34,49487,0
TX,2018,asian,non-hisp,f,30-34,49487,0
TX,2018,asian,non-hisp,m,35-39,48073,0
TX,2018,asian,non-hisp,f,35-39,48073,0
TX,2018,asian,non-hisp,m,40-44,44538,0
TX,2018,asian,non-hisp,f,40-44,44538,0
TX,2018,asian,non-hisp,m,45-49,42417,0
TX,2018,asian,non-hisp,f,45-49,42417,0
TX,2018,asian,non-hisp,m,50-54,45245,0
TX,2018,asian,non-hisp,f,50-54,45245,0
TX,2018,asian,non-hisp,m,55-59,47366,0
TX,2018,asian,non-hisp,f,55-59,47366,0
TX,2018,asian,non-hisp,m,60-64,45245,0
TX,2018,asian,non-hisp,f,60-64,45245,0
TX,2018,asian,non-hisp,m,65-69,38176,0
TX,2018,asian,non-hisp,f,65-69,38176,0
TX,2018,asian,non-hisp,m,70-74,31813,0
TX,2018,asian,non-hisp,f,70-74,31813,0
TX,2018,asian,non-hisp,m,75-79,22623,0
TX,2018,asian,non-hisp,f,75-79,22623,0
TX,2018,asian,non-hisp,m,80-84,11311,0
TX,2018,asian,non-hisp,f,80-84,16967,0
TX,2018,asian,non-hisp,m,85+,11877,0
TX,2018,asian,non-hisp,f,85+,17815,0
TX,2018,other,non-hisp,m,0-4,18234,0
TX,2018,other,non-hisp,f,0-4,18234,0
TX,2018,other,non-hisp,m,5-9,18862,0
TX,2018,other,non-hisp,f,5-9,18862,0
TX,2018,other,non-hisp,m,10-14,20120,0
TX,2018,other,non-hisp,f,10-14,20120,0
TX,2018,other,non-hisp,m,15-19,20120,0
TX,2018,other,non-hisp,f,15-19,20120,0
TX,2018,other,non-hisp,m,20-24,20749,0
TX,2018,other,non-hisp,f,20-24,20749,0
TX,2018,other,non-hisp,m,25-29,22006,0
TX,2018,other,non-hisp,f,25-29,22006,0
TX,2018,other,non-hisp,m,30-34,22006,0
TX,2018,other,non-hisp,f,30-34,22006,0
TX,2018,other,non-hisp,m,35-39,21377,0
TX,2018,other,non-hisp,f,35-39,21377,0
TX,2018,other,non-hisp,m,40-44,19806,0
TX,2018,other,non-hisp,f,40-44,19806,0
TX,2018,other,non-hisp,m,45-49,18862,0
TX,2018,other,non-hisp,f,45-49,18862,0
TX,2018,other,non-hisp,m,50-54,20120,0
TX,2018,other,non-hisp,f,50-54,20120,0
TX,2018,other,non-hisp,m,55-59,21063,0
TX,2018,other,non-hisp,f,55-59,21063,0
TX,2018,other,non-hisp,m,60-64,20120,0
TX,2018,other,non-hisp,f,60-64,20120,0
TX,2018,other,non-hisp,m,65-69,16976,0
TX,2018,other,non-hisp,f,65-69,16976,0
TX,2018,other,non-hisp,m,70-74,14147,0
TX,2018,other,non-hisp,f,70-74,14147,0
TX,2018,other,non-hisp,m,75-79,10060,0
TX,2018,other,non-hisp,f,75-79,10060,0
TX,2018,other,non-hisp,m,80-84,5030,0
TX,2018,other,non-hisp,f,80-84,7545,0
TX,2018,other,non-hisp,m,85+,5281,0
TX,2018,other,non-hisp,f,85+,7922,0
TX,2018,white,hisp,m,0-4,267316,0
TX,2018,white,hisp,f,0-4,267316,0
TX,2018,white,hisp,m,5-9,276534,0
TX,2018,white,hisp,f,5-9,276534,0
TX,2018,white,hisp,m,10-14,294970,0
TX,2018,white,hisp,f,10-14,294970,0
TX,2018,white,hisp,m,15-19,294970,0
TX,2018,white,hisp,f,15-19,294970,0
TX,2018,white,hisp,m,20-24,304188,0
TX,2018,white,hisp,f,20-24,304188,0
TX,2018,white,hisp,m,25-29,322623,0
TX,2018,white,hisp,f,25-29,322623,0
TX,2018,white,hisp,m,30-34,322623,0
TX,2018,white,hisp,f,30-34,322623,0
TX,2018,white,hisp,m,35-39,313406,0
TX,2018,white,hisp,f,35-39,313406,0
TX,2018,white,hisp,m,40-44,290361,0
TX,2018,white,hisp,f,40-44,290361,0
TX,2018,white,hisp,m,45-49,276534,0
TX,2018,white,hisp,f,45-49,276534,0
TX,2018,white,hisp,m,50-54,294970,0
TX,2018,white,hisp,f,50-54,294970,0
TX,2018,white,hisp,m,55-59,308797,0
TX,2018,white,hisp,f,55-59,308797,0
TX,2018,white,hisp,m,60-64,294970,0
TX,2018,white,hisp,f,60-64,294970,0
TX,2018,white,hisp,m,65-69,248881,0
TX,2018,white,hisp,f,65-69,248881,0
TX,2018,white,hisp,m,70-74,207401,0
TX,2018,white,hisp,f,70-74,207401,0
TX,2018,white,hisp,m,75-79,147485,0
TX,2018,white,hisp,f,75-79,147485,0
TX,2018,white,hisp,m,80-84,73742,0
TX,2018,white,hisp,f,80-84,110614,0
TX,2018,white,hisp,m,85+,77430,0
TX,2018,white,hisp,f,85+,116144,0
TX,2018,black,hisp,m,0-4,3420,0
TX,2018,black,hisp,f,0-4,3420,0
TX,2018,black,hisp,m,5-9,3538,0
TX,2018,black,hisp,f,5-9,3538,0
TX,2018,black,hisp,m,10-14,3774,0
TX,2018,black,hisp,f,10-14,3774,0
TX,2018,black,hisp,m,15-19,3774,0
TX,2018,black,hisp,f,15-19,3774,0
TX,2018,black,hisp,m,20-24,3892,0
TX,2018,black,hisp,f,20-24,3892,0
TX,2018,black,hisp,m,25-29,4128,0
TX,2018,black,hisp,f,25-29,4128,0
TX,2018,black,hisp,m,30-34,4128,0
TX,2018,black,hisp,f,30-34,4128,0
TX,2018,black,hisp,m,35-39,4010,0
TX,2018,black,hisp,f,35-39,4010,0
TX,2018,black,hisp,m,40-44,3715,0
TX,2018,black,hisp,f,40-44,3715,0
TX,2018,black,hisp,m,45-49,3538,0
TX,2018,black,hisp,f,45-49,3538,0
TX,2018,black,hisp,m,50-54,3774,0
TX,2018,black,hisp,f,50-54,3774,0
TX,2018,black,hisp,m,55-59,3951,0
TX,2018,black,hisp,f,55-59,3951,0
TX,2018,black,hisp,m,60-64,3774,0
TX,2018,black,hisp,f,60-64,3774,0
TX,2018,black,hisp,m,65-69,3185,0
TX,2018,black,hisp,f,65-69,3185,0
TX,2018,black,hisp,m,70-74,2654,0
TX,2018,black,hisp,f,70-74,2654,0
TX,2018,black,hisp,m,75-79,1887,0
TX,2018,black,hisp,f,75-79,1887,0
TX,2018,black,hisp,m,80-84,944,0
TX,2018,black,hisp,f,80-84,1415,0
TX,2018,black,hisp,m,85+,991,0
TX,2018,black,hisp,f,85+,1486,0
TX,2018,asian,hisp,m,0-4,491,0
TX,2018,asian,hisp,f,0-4,491,0
TX,2018,asian,hisp,m,5-9,508,0
TX,2018,asian,hisp,f,5-9,508,0
TX,2018,asian,hisp,m,10-14,542,0
TX,2018,asian,hisp,f,10-14,542,0
TX,2018,asian,hisp,m,15-19,542,0
TX,2018,asian,hisp,f,15-19,542,0
TX,2018,asian,hisp,m,20-24,559,0
TX,2018,asian,hisp,f,20-24,559,0
TX,2018,asian,hisp,m,25-29,593,0
TX,2018,asian,hisp,f,25-29,593,0
TX,2018,asian,hisp,m,30-34,593,0
TX,2018,asian,hisp,f,30-34,593,0
TX,2018,asian,hisp,m,35-39,576,0
TX,2018,asian,hisp,f,35-39,576,0
TX,2018,asian,hisp,m,40-44,534,0
TX,2018,asian,hisp,f,40-44,534,0
TX,2018,asian,hisp,m,45-49,508,0
TX,2018,asian,hisp,f,45-49,508,0
TX,2018,asian,hisp,m,50-54,542,0
TX,2018,asian,hisp,f,50-54,542,0
TX,2018,asian,hisp,m,55-59,568,0
TX,2018,asian,hisp,f,55-59,568,0
TX,2018,asian,hisp,m,60-64,542,0
TX,2018,asian,hisp,f,60-64,542,0
TX,2018,asian,hisp,m,65-69,457,0
TX,2018,asian,hisp,f,65-69,457,0
TX,2018,asian,hisp,m,70-74,381,0
TX,2018,asian,hisp,f,70-74,381,0
TX,2018,asian,hisp,m,75-79,271,0
TX,2018,asian,hisp,f,75-79,271,0
TX,2018,asian,hisp,m,80-84,136,0
TX,2018,asian,hisp,f,80-84,203,0
TX,2018,asian,hisp,m,85+,142,0
TX,2018,asian,hisp,f,85+,213,0
TX,2018,other,hisp,m,0-4,58468,0
TX,2018,other,hisp,f,0-4,58468,0
TX,2018,other,hisp,m,5-9,60484,0
TX,2018,other,hisp,f,5-9,60484,0
TX,2018,other,hisp,m,10-14,64517,0
TX,2018,other,hisp,f,10-14,64517,0
TX,2018,other,hisp,m,15-19,64517,0
TX,2018,other,hisp,f,15-19,64517,0
TX,2018,other,hisp,m,20-24,66533,0
TX,2018,other,hisp,f,20-24,66533,0
TX,2018,other,hisp,m,25-29,70565,0
TX,2018,other,hisp,f,25-29,70565,0
TX,2018,other,hisp,m,30-34,70565,0
TX,2018,other,hisp,f,30-34,70565,0
TX,2018,other,hisp,m,35-39,68549,0
TX,2018,other,hisp,f,35-39,68549,0
TX,2018,other,hisp,m,40-44,63509,0
TX,2018,other,hisp,f,40-44,63509,0
TX,2018,other,hisp,m,45-49,60484,0
TX,2018,other,hisp,f,45-49,60484,0
TX,2018,other,hisp,m,50-54,64517,0
TX,2018,other,hisp,f,50-54,64517,0
TX,2018,other,hisp,m,55-59,67541,0
TX,2018,other,hisp,f,55-59,67541,0
TX,2018,other,hisp,m,60-64,64517,0
TX,2018,other,hisp,f,60-64,64517,0
TX,2018,other,hisp,m,65-69,54436,0
TX,2018,other,hisp,f,65-69,54436,0
TX,2018,other,hisp,m,70-74,45363,0
TX,2018,other,hisp,f,70-74,45363,0
TX,2018,other,hisp,m,75-79,32258,0
TX,2018,other,hisp,f,75-79,32258,0
TX,2018,other,hisp,m,80-84,16129,0
TX,2018,other,hisp,f,80-84,24194,0
TX,2018,other,hisp,m,85+,16936,0
TX,2018,other,hisp,f,85+,25403,0
VT,2018,white,non-hisp,m,0-4,16818,0
VT,2018,white,non-hisp,f,0-4,16818,0
VT,2018,white,non-hisp,m,5-9,17398,0
VT,2018,white,non-hisp,f,5-9,17398,0
VT,2018,white,non-hisp,m,10-14,18558,0
VT,2018,white,non-hisp,f,10-14,18558,0
VT,2018,white,non-hisp,m,15-19,18558,0
VT,2018,white,non-hisp,f,15-19,18558,0
VT,2018,white,non-hisp,m,20-24,19138,0
VT,2018,white,non-hisp,f,20-24,19138,0
VT,2018,white,non-hisp,m,25-29,20298,0
VT,2018,white,non-hisp,f,25-29,20298,0
VT,2018,white,non-hisp,m,30-34,20298,0
VT,2018,white,non-hisp,f,30-34,20298,0
VT,2018,white,non-hisp,m,35-39,19718,0
VT,2018,white,non-hisp,f,35-39,19718,0
VT,2018,white,non-hisp,m,40-44,18268,0
VT,2018,white,non-hisp,f,40-44,18268,0
VT,2018,white,non-hisp,m,45-49,17398,0
VT,2018,white,non-hisp,f,45-49,17398,0
VT,2018,white,non-hisp,m,50-54,18558,0
VT,2018,white,non-hisp,f,50-54,18558,0
VT,2018,white,non-hisp,m,55-59,19428,0
VT,2018,white,non-hisp,f,55-59,19428,0
VT,2018,white,non-hisp,m,60-64,18558,0
VT,2018,white,non-hisp,f,60-64,18558,0
VT,2018,white,non-hisp,m,65-69,15658,0
VT,2018,white,non-hisp,f,65-69,15658,0
VT,2018,white,non-hisp,m,70-74,13049,0
VT,2018,white,non-hisp,f,70-74,13049,0
VT,2018,white,non-hisp,m,75-79,9279,0
VT,2018,white,non-hisp,f,75-79,9279,0
VT,2018,white,non-hisp,m,80-84,4640,0
VT,2018,white,non-hisp,f,80-84,6959,0
VT,2018,white,non-hisp,m,85+,4872,0
VT,2018,white,non-hisp,f,85+,7307,0
VT,2018,black,non-hisp,m,0-4,209,0
VT,2018,black,non-hisp,f,0-4,209,0
VT,2018,black,non-hisp,m,5-9,216,0
VT,2018,black,non-hisp,f,5-9,216,0
VT,2018,black,non-hisp,m,10-14,231,0
VT,2018,black,non-hisp,f,10-14,231,0
VT,2018,black,non-hisp,m,15-19,231,0
VT,2018,black,non-hisp,f,15-19,231,0
VT,2018,black,non-hisp,m,20-24,238,0
VT,2018,black,non-hisp,f,20-24,238,0
VT,2018,black,non-hisp,m,25-29,252,0
VT,2018,black,non-hisp,f,25-29,252,0
VT,2018,black,non-hisp,m,30-34,252,0
VT,2018,black,non-hisp,f,30-34,252,0
VT,2018,black,non-hisp,m,35-39,245,0
VT,2018,black,non-hisp,f,35-39,245,0
VT,2018,black,non-hisp,m,40-44,227,0
VT,2018,black,non-hisp,f,40-44,227,0
VT,2018,black,non-hisp,m,45-49,216,0
VT,2018,black,non-hisp,f,45-49,216,0
VT,2018,black,non-hisp,m,50-54,231,0
VT,2018,black,non-hisp,f,50-54,231,0
VT,2018,black,non-hisp,m,55-59,241,0
VT,2018,black,non-hisp,f,55-59,241,0
VT,2018,black,non-hisp,m,60-64,231,0
VT,2018,black,non-hisp,f,60-64,231,0
VT,2018,black,non-hisp,m,65-69,195,0
VT,2018,black,non-hisp,f,65-69,195,0
VT,2018,black,non-hisp,m,70-74,162,0
VT,2018,black,non-hisp,f,70-74,162,0
VT,2018,black,non-hisp,m,75-79,115,0
VT,2018,black,non-hisp,f,75-79,115,0
VT,2018,black,non-hisp,m,80-84,58,0
VT,2018,black,non-hisp,f,80-84,86,0
VT,2018,black,non-hisp,m,85+,61,0
VT,2018,black,non-hisp,f,85+,91,0
VT,2018,asian,non-hisp,m,0-4,343,0
VT,2018,asian,non-hisp,f,0-4,343,0
VT,2018,asian,non-hisp,m,5-9,355,0
VT,2018,asian,non-hisp,f,5-9,355,0
VT,2018,asian,non-hisp,m,10-14,379,0
VT,2018,asian,non-hisp,f,10-14,379,0
VT,2018,asian,non-hisp,m,15-19,379,0
VT,2018,asian,non-hisp,f,15-19,379,0
VT,2018,asian,non-hisp,m,20-24,391,0
VT,2018,asian,non-hisp,f,20-24,391,0
VT,2018,asian,non-hisp,m,25-29,414,0
VT,2018,asian,non-hisp,f,25-29,414,0
VT,2018,asian,non-hisp,m,30-34,414,0
VT,2018,asian,non-hisp,f,30-34,414,0
VT,2018,asian,non-hisp,m,35-39,403,0
VT,2018,asian,non-hisp,f,35-39,403,0
VT,2018,asian,non-hisp,m,40-44,373,0
VT,2018,asian,non-hisp,f,40-44,373,0
VT,2018,asian,non-hisp,m,45-49,355,0
VT,2018,asian,non-hisp,f,45-49,355,0
VT,2018,asian,non-hisp,m,50-54,379,0
VT,2018,asian,non-hisp,f,50-54,379,0
VT,2018,asian,non-hisp,m,55-59,397,0
VT,2018,asian,non-hisp,f,55-59,397,0
VT,2018,asian,non-hisp,m,60-64,379,0
VT,2018,asian,non-hisp,f,60-64,379,0
VT,2018,asian,non-hisp,m,65-69,320,0
VT,2018,asian,non-hisp,f,65-69,320,0
VT,2018,asian,non-hisp,m,70-74,266,0
VT,2018,asian,non-hisp,f,70-74,266,0
VT,2018,asian,non-hisp,m,75-79,189,0
VT,2018,asian,non-hisp,f,75-79,189,0
VT,2018,asian,non-hisp,m,80-84,95,0
VT,2018,asian,non-hisp,f,80-84,142,0
VT,2018,asian,non-hisp,m,85+,99,0
VT,2018,asian,non-hisp,f,85+,149,0
VT,2018,other,non-hisp,m,0-4,431,0
VT,2018,other,non-hisp,f,0-4,431,0
VT,2018,other,non-hisp,m,5-9,446,0
VT,2018,other,non-hisp,f,5-9,446,0
VT,2018,other,non-hisp,m,10-14,475,0
VT,2018,other,non-hisp,f,10-14,475,0
VT,2018,other,non-hisp,m,15-19,475,0
VT,2018,other,non-hisp,f,15-19,475,0
VT,2018,other,non-hisp,m,20-24,490,0
VT,2018,other,non-hisp,f,20-24,490,0
VT,2018,other,non-hisp,m,25-29,520,0
VT,2018,other,non-hisp,f,25-29,520,0
VT,2018,other,non-hisp,m,30-34,520,0
VT,2018,other,non-hisp,f,30-34,520,0
VT,2018,other,non-hisp,m,35-39,505,0
VT,2018,other,non-hisp,f,35-39,505,0
VT,2018,other,non-hisp,m,40-44,468,0
VT,2018,other,non-hisp,f,40-44,468,0
VT,2018,other,non-hisp,m,45-49,446,0
VT,2018,other,non-hisp,f,45-49,446,0
VT,2018,other,non-hisp,m,50-54,475,0
VT,2018,other,non-hisp,f,50-54,475,0
VT,2018,other,non-hisp,m,55-59,498,0
VT,2018,other,non-hisp,f,55-59,498,0
VT,2018,other,non-hisp,m,60-64,475,0
VT,2018,other,non-hisp,f,60-64,475,0
VT,2018,other,non-hisp,m,65-69,401,0
VT,2018,other,non-hisp,f,65-69,401,0
VT,2018,other,non-hisp,m,70-74,334,0
VT,2018,other,non-hisp,f,70-74,334,0
VT,2018,other,non-hisp,m,75-79,238,0
VT,2018,other,non-hisp,f,75-79,238,0
VT,2018,other,non-hisp,m,80-84,119,0
VT,2018,other,non-hisp,f,80-84,178,0
VT,2018,other,non-hisp,m,85+,125,0
VT,2018,other,non-hisp,f,85+,187,0
VT,2018,white,hisp,m,0-4,272,0
VT,2018,white,hisp,f,0-4,272,0
VT,2018,white,hisp,m,5-9,282,0
VT,2018,white,hisp,f,5-9,282,0
VT,2018,white,hisp,m,10-14,301,0
VT,2018,white,hisp,f,10-14,301,0
VT,2018,white,hisp,m,15-19,301,0
VT,2018,white,hisp,f,15-19,301,0
VT,2018,white,hisp,m,20-24,310,0
VT,2018,white,hisp,f,20-24,310,0
VT,2018,white,hisp,m,25-29,329,0
VT,2018,white,hisp,f,25-29,329,0
VT,2018,white,hisp,m,30-34,329,0
VT,2018,white,hisp,f,30-34,329,0
VT,2018,white,hisp,m,35-39,319,0
VT,2018,white,hisp,f,35-39,319,0
VT,2018,white,hisp,m,40-44,296,0
VT,2018,white,hisp,f,40-44,296,0
VT,2018,white,hisp,m,45-49,282,0
VT,2018,white,hisp,f,45-49,282,0
VT,2018,white,hisp,m,50-54,301,0
