state_code,year,race,origin,sex,age_group,mortality_rate,source
NJ,2023,black,non-hisp,m,0-4,0.003135,synthetic_seed
NJ,2023,black,non-hisp,m,5-9,0.000627,synthetic_seed
NJ,2023,black,non-hisp,m,10-14,0.000627,synthetic_seed
NJ,2023,black,non-hisp,m,15-19,0.003135,synthetic_seed
NJ,2023,black,non-hisp,m,20-24,0.005016,synthetic_seed
NJ,2023,black,non-hisp,m,25-29,0.00627,synthetic_seed
NJ,2023,black,non-hisp,m,30-34,0.008151,synthetic_seed
NJ,2023,black,non-hisp,m,35-39,0.011286,synthetic_seed
NJ,2023,black,non-hisp,m,40-44,0.01555,synthetic_seed
NJ,2023,black,non-hisp,m,45-49,0.023074,synthetic_seed
NJ,2023,black,non-hisp,m,50-54,0.034109,synthetic_seed
NJ,2023,black,non-hisp,m,55-59,0.049408,synthetic_seed
NJ,2023,black,non-hisp,m,60-64,0.073484,synthetic_seed
NJ,2023,black,non-hisp,m,65-69,0.108847,synthetic_seed
NJ,2023,black,non-hisp,m,70-74,0.16603,synthetic_seed
NJ,2023,black,non-hisp,m,75-79,0.258073,synthetic_seed
NJ,2023,black,non-hisp,m,80-84,0.40454,synthetic_seed
NJ,2023,black,non-hisp,m,85+,0.6976,synthetic_seed
NJ,2023,black,non-hisp,f,0-4,0.002221,synthetic_seed
NJ,2023,black,non-hisp,f,5-9,0.000444,synthetic_seed
NJ,2023,black,non-hisp,f,10-14,0.000444,synthetic_seed
NJ,2023,black,non-hisp,f,15-19,0.002221,synthetic_seed
NJ,2023,black,non-hisp,f,20-24,0.003553,synthetic_seed
NJ,2023,black,non-hisp,f,25-29,0.004441,synthetic_seed
NJ,2023,black,non-hisp,f,30-34,0.005774,synthetic_seed
NJ,2023,black,non-hisp,f,35-39,0.007994,synthetic_seed
NJ,2023,black,non-hisp,f,40-44,0.011014,synthetic_seed
NJ,2023,black,non-hisp,f,45-49,0.016344,synthetic_seed
NJ,2023,black,non-hisp,f,50-54,0.02416,synthetic_seed
NJ,2023,black,non-hisp,f,55-59,0.034997,synthetic_seed
NJ,2023,black,non-hisp,f,60-64,0.052051,synthetic_seed
NJ,2023,black,non-hisp,f,65-69,0.0771,synthetic_seed
NJ,2023,black,non-hisp,f,70-74,0.117604,synthetic_seed
NJ,2023,black,non-hisp,f,75-79,0.182802,synthetic_seed
NJ,2023,black,non-hisp,f,80-84,0.286549,synthetic_seed
NJ,2023,black,non-hisp,f,85+,0.494133,synthetic_seed
NJ,2023,black,hisp,m,0-4,0.003135,synthetic_seed
NJ,2023,black,hisp,m,5-9,0.000627,synthetic_seed
NJ,2023,black,hisp,m,10-14,0.000627,synthetic_seed
NJ,2023,black,hisp,m,15-19,0.003135,synthetic_seed
NJ,2023,black,hisp,m,20-24,0.005016,synthetic_seed
NJ,2023,black,hisp,m,25-29,0.00627,synthetic_seed
NJ,2023,black,hisp,m,30-34,0.008151,synthetic_seed
NJ,2023,black,hisp,m,35-39,0.011286,synthetic_seed
NJ,2023,black,hisp,m,40-44,0.01555,synthetic_seed
NJ,2023,black,hisp,m,45-49,0.023074,synthetic_seed
NJ,2023,black,hisp,m,50-54,0.034109,synthetic_seed
NJ,2023,black,hisp,m,55-59,0.049408,synthetic_seed
NJ,2023,black,hisp,m,60-64,0.073484,synthetic_seed
NJ,2023,black,hisp,m,65-69,0.108847,synthetic_seed
NJ,2023,black,hisp,m,70-74,0.16603,synthetic_seed
NJ,2023,black,hisp,m,75-79,0.258073,synthetic_seed
NJ,2023,black,hisp,m,80-84,0.40454,synthetic_seed
NJ,2023,black,hisp,m,85+,0.6976,synthetic_seed
NJ,2023,black,hisp,f,0-4,0.002221,synthetic_seed
NJ,2023,black,hisp,f,5-9,0.000444,synthetic_seed
NJ,2023,black,hisp,f,10-14,0.000444,synthetic_seed
NJ,2023,black,hisp,f,15-19,0.002221,synthetic_seed
NJ,2023,black,hisp,f,20-24,0.003553,synthetic_seed
NJ,2023,black,hisp,f,25-29,0.004441,synthetic_seed
NJ,2023,black,hisp,f,30-34,0.005774,synthetic_seed
NJ,2023,black,hisp,f,35-39,0.007994,synthetic_seed
NJ,2023,black,hisp,f,40-44,0.011014,synthetic_seed
NJ,2023,black,hisp,f,45-49,0.016344,synthetic_seed
NJ,2023,black,hisp,f,50-54,0.02416,synthetic_seed
NJ,2023,black,hisp,f,55-59,0.034997,synthetic_seed
NJ,2023,black,hisp,f,60-64,0.052051,synthetic_seed
NJ,2023,black,hisp,f,65-69,0.0771,synthetic_seed
NJ,2023,black,hisp,f,70-74,0.117604,synthetic_seed
NJ,2023,black,hisp,f,75-79,0.182802,synthetic_seed
NJ,2023,black,hisp,f,80-84,0.286549,synthetic_seed
NJ,2023,black,hisp,f,85+,0.494133,synthetic_seed
NJ,2023,asian,non-hisp,m,0-4,0.002707,synthetic_seed
NJ,2023,asian,non-hisp,m,5-9,0.000541,synthetic_seed
NJ,2023,asian,non-hisp,m,10-14,0.000541,synthetic_seed
NJ,2023,asian,non-hisp,m,15-19,0.002707,synthetic_seed
NJ,2023,asian,non-hisp,m,20-24,0.004332,synthetic_seed
NJ,2023,asian,non-hisp,m,25-29,0.005415,synthetic_seed
NJ,2023,asian,non-hisp,m,30-34,0.007039,synthetic_seed
NJ,2023,asian,non-hisp,m,35-39,0.009747,synthetic_seed
NJ,2023,asian,non-hisp,m,40-44,0.013429,synthetic_seed
NJ,2023,asian,non-hisp,m,45-49,0.019927,synthetic_seed
NJ,2023,asian,non-hisp,m,50-54,0.029458,synthetic_seed
NJ,2023,asian,non-hisp,m,55-59,0.04267,synthetic_seed
NJ,2023,asian,non-hisp,m,60-64,0.063464,synthetic_seed
NJ,2023,asian,non-hisp,m,65-69,0.094004,synthetic_seed
NJ,2023,asian,non-hisp,m,70-74,0.143389,synthetic_seed
NJ,2023,asian,non-hisp,m,75-79,0.222881,synthetic_seed
NJ,2023,asian,non-hisp,m,80-84,0.349376,synthetic_seed
NJ,2023,asian,non-hisp,m,85+,0.602473,synthetic_seed
NJ,2023,asian,non-hisp,f,0-4,0.001918,synthetic_seed
NJ,2023,asian,non-hisp,f,5-9,0.000384,synthetic_seed
NJ,2023,asian,non-hisp,f,10-14,0.000384,synthetic_seed
NJ,2023,asian,non-hisp,f,15-19,0.001918,synthetic_seed
NJ,2023,asian,non-hisp,f,20-24,0.003069,synthetic_seed
NJ,2023,asian,non-hisp,f,25-29,0.003836,synthetic_seed
NJ,2023,asian,non-hisp,f,30-34,0.004986,synthetic_seed
NJ,2023,asian,non-hisp,f,35-39,0.006904,synthetic_seed
NJ,2023,asian,non-hisp,f,40-44,0.009512,synthetic_seed
NJ,2023,asian,non-hisp,f,45-49,0.014115,synthetic_seed
NJ,2023,asian,non-hisp,f,50-54,0.020866,synthetic_seed
NJ,2023,asian,non-hisp,f,55-59,0.030225,synthetic_seed
NJ,2023,asian,non-hisp,f,60-64,0.044954,synthetic_seed
NJ,2023,asian,non-hisp,f,65-69,0.066586,synthetic_seed
NJ,2023,asian,non-hisp,f,70-74,0.101567,synthetic_seed
NJ,2023,asian,non-hisp,f,75-79,0.157874,synthetic_seed
NJ,2023,asian,non-hisp,f,80-84,0.247475,synthetic_seed
NJ,2023,asian,non-hisp,f,85+,0.426752,synthetic_seed
NJ,2023,asian,hisp,m,0-4,0.002707,synthetic_seed
NJ,2023,asian,hisp,m,5-9,0.000541,synthetic_seed
NJ,2023,asian,hisp,m,10-14,0.000541,synthetic_seed
NJ,2023,asian,hisp,m,15-19,0.002707,synthetic_seed
NJ,2023,asian,hisp,m,20-24,0.004332,synthetic_seed
NJ,2023,asian,hisp,m,25-29,0.005415,synthetic_seed
NJ,2023,asian,hisp,m,30-34,0.007039,synthetic_seed
NJ,2023,asian,hisp,m,35-39,0.009747,synthetic_seed
NJ,2023,asian,hisp,m,40-44,0.013429,synthetic_seed
NJ,2023,asian,hisp,m,45-49,0.019927,synthetic_seed
NJ,2023,asian,hisp,m,50-54,0.029458,synthetic_seed
NJ,2023,asian,hisp,m,55-59,0.04267,synthetic_seed
NJ,2023,asian,hisp,m,60-64,0.063464,synthetic_seed
NJ,2023,asian,hisp,m,65-69,0.094004,synthetic_seed
NJ,2023,asian,hisp,m,70-74,0.143389,synthetic_seed
NJ,2023,asian,hisp,m,75-79,0.222881,synthetic_seed
NJ,2023,asian,hisp,m,80-84,0.349376,synthetic_seed
NJ,2023,asian,hisp,m,85+,0.602473,synthetic_seed
NJ,2023,asian,hisp,f,0-4,0.001918,synthetic_seed
NJ,2023,asian,hisp,f,5-9,0.000384,synthetic_seed
NJ,2023,asian,hisp,f,10-14,0.000384,synthetic_seed
NJ,2023,asian,hisp,f,15-19,0.001918,synthetic_seed
NJ,2023,asian,hisp,f,20-24,0.003069,synthetic_seed
NJ,2023,asian,hisp,f,25-29,0.003836,synthetic_seed
NJ,2023,asian,hisp,f,30-34,0.004986,synthetic_seed
NJ,2023,asian,hisp,f,35-39,0.006904,synthetic_seed
NJ,2023,asian,hisp,f,40-44,0.009512,synthetic_seed
NJ,2023,asian,hisp,f,45-49,0.014115,synthetic_seed
NJ,2023,asian,hisp,f,50-54,0.020866,synthetic_seed
NJ,2023,asian,hisp,f,55-59,0.030225,synthetic_seed
NJ,2023,asian,hisp,f,60-64,0.044954,synthetic_seed
NJ,2023,asian,hisp,f,65-69,0.066586,synthetic_seed
NJ,2023,asian,hisp,f,70-74,0.101567,synthetic_seed
NJ,2023,asian,hisp,f,75-79,0.157874,synthetic_seed
NJ,2023,asian,hisp,f,80-84,0.247475,synthetic_seed
NJ,2023,asian,hisp,f,85+,0.426752,synthetic_seed
NJ,2023,other,non-hisp,m,0-4,0.00285,synthetic_seed
NJ,2023,other,non-hisp,m,5-9,0.00057,synthetic_seed
NJ,2023,other,non-hisp,m,10-14,0.00057,synthetic_seed
NJ,2023,other,non-hisp,m,15-19,0.00285,synthetic_seed
NJ,2023,other,non-hisp,m,20-24,0.00456,synthetic_seed
NJ,2023,other,non-hisp,m,25-29,0.0057,synthetic_seed
NJ,2023,other,non-hisp,m,30-34,0.00741,synthetic_seed
NJ,2023,other,non-hisp,m,35-39,0.01026,synthetic_seed
NJ,2023,other,non-hisp,m,40-44,0.014136,synthetic_seed
NJ,2023,other,non-hisp,m,45-49,0.020976,synthetic_seed
NJ,2023,other,non-hisp,m,50-54,0.031008,synthetic_seed
NJ,2023,other,non-hisp,m,55-59,0.044916,synthetic_seed
NJ,2023,other,non-hisp,m,60-64,0.066804,synthetic_seed
NJ,2023,other,non-hisp,m,65-69,0.098952,synthetic_seed
NJ,2023,other,non-hisp,m,70-74,0.150936,synthetic_seed
NJ,2023,other,non-hisp,m,75-79,0.234612,synthetic_seed
NJ,2023,other,non-hisp,m,80-84,0.367764,synthetic_seed
NJ,2023,other,non-hisp,m,85+,0.634182,synthetic_seed
NJ,2023,other,non-hisp,f,0-4,0.002019,synthetic_seed
NJ,2023,other,non-hisp,f,5-9,0.000404,synthetic_seed
NJ,2023,other,non-hisp,f,10-14,0.000404,synthetic_seed
NJ,2023,other,non-hisp,f,15-19,0.002019,synthetic_seed
NJ,2023,other,non-hisp,f,20-24,0.00323,synthetic_seed
NJ,2023,other,non-hisp,f,25-29,0.004037,synthetic_seed
NJ,2023,other,non-hisp,f,30-34,0.005249,synthetic_seed
NJ,2023,other,non-hisp,f,35-39,0.007267,synthetic_seed
NJ,2023,other,non-hisp,f,40-44,0.010013,synthetic_seed
NJ,2023,other,non-hisp,f,45-49,0.014858,synthetic_seed
NJ,2023,other,non-hisp,f,50-54,0.021964,synthetic_seed
NJ,2023,other,non-hisp,f,55-59,0.031815,synthetic_seed
NJ,2023,other,non-hisp,f,60-64,0.047319,synthetic_seed
NJ,2023,other,non-hisp,f,65-69,0.070091,synthetic_seed
NJ,2023,other,non-hisp,f,70-74,0.106913,synthetic_seed
NJ,2023,other,non-hisp,f,75-79,0.166183,synthetic_seed
NJ,2023,other,non-hisp,f,80-84,0.260499,synthetic_seed
NJ,2023,other,non-hisp,f,85+,0.449212,synthetic_seed
NJ,2023,other,hisp,m,0-4,0.00285,synthetic_seed
NJ,2023,other,hisp,m,5-9,0.00057,synthetic_seed
NJ,2023,other,hisp,m,10-14,0.00057,synthetic_seed
NJ,2023,other,hisp,m,15-19,0.00285,synthetic_seed
NJ,2023,other,hisp,m,20-24,0.00456,synthetic_seed
NJ,2023,other,hisp,m,25-29,0.0057,synthetic_seed
NJ,2023,other,hisp,m,30-34,0.00741,synthetic_seed
NJ,2023,other,hisp,m,35-39,0.01026,synthetic_seed
NJ,2023,other,hisp,m,40-44,0.014136,synthetic_seed
NJ,2023,other,hisp,m,45-49,0.020976,synthetic_seed
NJ,2023,other,hisp,m,50-54,0.031008,synthetic_seed
NJ,2023,other,hisp,m,55-59,0.044916,synthetic_seed
NJ,2023,other,hisp,m,60-64,0.066804,synthetic_seed
NJ,2023,other,hisp,m,65-69,0.098952,synthetic_seed
NJ,2023,other,hisp,m,70-74,0.150936,synthetic_seed
NJ,2023,other,hisp,m,75-79,0.234612,synthetic_seed
NJ,2023,other,hisp,m,80-84,0.367764,synthetic_seed
NJ,2023,other,hisp,m,85+,0.634182,synthetic_seed
NJ,2023,other,hisp,f,0-4,0.002019,synthetic_seed
NJ,2023,other,hisp,f,5-9,0.000404,synthetic_seed
NJ,2023,other,hisp,f,10-14,0.000404,synthetic_seed
NJ,2023,other,hisp,f,15-19,0.002019,synthetic_seed
NJ,2023,other,hisp,f,20-24,0.00323,synthetic_seed
NJ,2023,other,hisp,f,25-29,0.004037,synthetic_seed
NJ,2023,other,hisp,f,30-34,0.005249,synthetic_seed
NJ,2023,other,hisp,f,35-39,0.007267,synthetic_seed
NJ,2023,other,hisp,f,40-44,0.010013,synthetic_seed
NJ,2023,other,hisp,f,45-49,0.014858,synthetic_seed
NJ,2023,other,hisp,f,50-54,0.021964,synthetic_seed
NJ,2023,other,hisp,f,55-59,0.031815,synthetic_seed
NJ,2023,other,hisp,f,60-64,0.047319,synthetic_seed
NJ,2023,other,hisp,f,65-69,0.070091,synthetic_seed
NJ,2023,other,hisp,f,70-74,0.106913,synthetic_seed
NJ,2023,other,hisp,f,75-79,0.166183,synthetic_seed
NJ,2023,other,hisp,f,80-84,0.260499,synthetic_seed
NJ,2023,other,hisp,f,85+,0.449212,synthetic_seed
NM,2023,white,non-hisp,m,0-4,0.00291,synthetic_seed
NM,2023,white,non-hisp,m,5-9,0.000582,synthetic_seed
NM,2023,white,non-hisp,m,10-14,0.000582,synthetic_seed
NM,2023,white,non-hisp,m,15-19,0.00291,synthetic_seed
NM,2023,white,non-hisp,m,20-24,0.004656,synthetic_seed
NM,2023,white,non-hisp,m,25-29,0.00582,synthetic_seed
NM,2023,white,non-hisp,m,30-34,0.007566,synthetic_seed
NM,2023,white,non-hisp,m,35-39,0.010476,synthetic_seed
NM,2023,white,non-hisp,m,40-44,0.014434,synthetic_seed
NM,2023,white,non-hisp,m,45-49,0.021418,synthetic_seed
NM,2023,white,non-hisp,m,50-54,0.031661,synthetic_seed
NM,2023,white,non-hisp,m,55-59,0.045862,synthetic_seed
NM,2023,white,non-hisp,m,60-64,0.06821,synthetic_seed
NM,2023,white,non-hisp,m,65-69,0.101035,synthetic_seed
NM,2023,white,non-hisp,m,70-74,0.154114,synthetic_seed
NM,2023,white,non-hisp,m,75-79,0.239551,synthetic_seed
NM,2023,white,non-hisp,m,80-84,0.375506,synthetic_seed
NM,2023,white,non-hisp,m,85+,0.647533,synthetic_seed
NM,2023,white,non-hisp,f,0-4,0.002061,synthetic_seed
NM,2023,white,non-hisp,f,5-9,0.000412,synthetic_seed
NM,2023,white,non-hisp,f,10-14,0.000412,synthetic_seed
NM,2023,white,non-hisp,f,15-19,0.002061,synthetic_seed
NM,2023,white,non-hisp,f,20-24,0.003298,synthetic_seed
NM,2023,white,non-hisp,f,25-29,0.004123,synthetic_seed
NM,2023,white,non-hisp,f,30-34,0.005359,synthetic_seed
NM,2023,white,non-hisp,f,35-39,0.007421,synthetic_seed
NM,2023,white,non-hisp,f,40-44,0.010224,synthetic_seed
NM,2023,white,non-hisp,f,45-49,0.015171,synthetic_seed
NM,2023,white,non-hisp,f,50-54,0.022426,synthetic_seed
NM,2023,white,non-hisp,f,55-59,0.032485,synthetic_seed
NM,2023,white,non-hisp,f,60-64,0.048316,synthetic_seed
NM,2023,white,non-hisp,f,65-69,0.071567,synthetic_seed
NM,2023,white,non-hisp,f,70-74,0.109164,synthetic_seed
NM,2023,white,non-hisp,f,75-79,0.169682,synthetic_seed
NM,2023,white,non-hisp,f,80-84,0.265984,synthetic_seed
NM,2023,white,non-hisp,f,85+,0.458669,synthetic_seed
NM,2023,white,hisp,m,0-4,0.00291,synthetic_seed
NM,2023,white,hisp,m,5-9,0.000582,synthetic_seed
NM,2023,white,hisp,m,10-14,0.000582,synthetic_seed
NM,2023,white,hisp,m,15-19,0.00291,synthetic_seed
NM,2023,white,hisp,m,20-24,0.004656,synthetic_seed
NM,2023,white,hisp,m,25-29,0.00582,synthetic_seed
NM,2023,white,hisp,m,30-34,0.007566,synthetic_seed
NM,2023,white,hisp,m,35-39,0.010476,synthetic_seed
NM,2023,white,hisp,m,40-44,0.014434,synthetic_seed
NM,2023,white,hisp,m,45-49,0.021418,synthetic_seed
NM,2023,white,hisp,m,50-54,0.031661,synthetic_seed
NM,2023,white,hisp,m,55-59,0.045862,synthetic_seed
NM,2023,white,hisp,m,60-64,0.06821,synthetic_seed
NM,2023,white,hisp,m,65-69,0.101035,synthetic_seed
NM,2023,white,hisp,m,70-74,0.154114,synthetic_seed
NM,2023,white,hisp,m,75-79,0.239551,synthetic_seed
NM,2023,white,hisp,m,80-84,0.375506,synthetic_seed
NM,2023,white,hisp,m,85+,0.647533,synthetic_seed
NM,2023,white,hisp,f,0-4,0.002061,synthetic_seed
NM,2023,white,hisp,f,5-9,0.000412,synthetic_seed
NM,2023,white,hisp,f,10-14,0.000412,synthetic_seed
NM,2023,white,hisp,f,15-19,0.002061,synthetic_seed
NM,2023,white,hisp,f,20-24,0.003298,synthetic_seed
NM,2023,white,hisp,f,25-29,0.004123,synthetic_seed
NM,2023,white,hisp,f,30-34,0.005359,synthetic_seed
NM,2023,white,hisp,f,35-39,0.007421,synthetic_seed
NM,2023,white,hisp,f,40-44,0.010224,synthetic_seed
NM,2023,white,hisp,f,45-49,0.015171,synthetic_seed
NM,2023,white,hisp,f,50-54,0.022426,synthetic_seed
NM,2023,white,hisp,f,55-59,0.032485,synthetic_seed
NM,2023,white,hisp,f,60-64,0.048316,synthetic_seed
NM,2023,white,hisp,f,65-69,0.071567,synthetic_seed
NM,2023,white,hisp,f,70-74,0.109164,synthetic_seed
NM,2023,white,hisp,f,75-79,0.169682,synthetic_seed
NM,2023,white,hisp,f,80-84,0.265984,synthetic_seed
NM,2023,white,hisp,f,85+,0.458669,synthetic_seed
NM,2023,black,non-hisp,m,0-4,0.003201,synthetic_seed
NM,2023,black,non-hisp,m,5-9,0.00064,synthetic_seed
NM,2023,black,non-hisp,m,10-14,0.00064,synthetic_seed
NM,2023,black,non-hisp,m,15-19,0.003201,synthetic_seed
NM,2023,black,non-hisp,m,20-24,0.005122,synthetic_seed
NM,2023,black,non-hisp,m,25-29,0.006402,synthetic_seed
NM,2023,black,non-hisp,m,30-34,0.008323,synthetic_seed
NM,2023,black,non-hisp,m,35-39,0.011524,synthetic_seed
NM,2023,black,non-hisp,m,40-44,0.015877,synthetic_seed
NM,2023,black,non-hisp,m,45-49,0.023559,synthetic_seed
NM,2023,black,non-hisp,m,50-54,0.034827,synthetic_seed
NM,2023,black,non-hisp,m,55-59,0.050448,synthetic_seed
NM,2023,black,non-hisp,m,60-64,0.075031,synthetic_seed
NM,2023,black,non-hisp,m,65-69,0.111139,synthetic_seed
NM,2023,black,non-hisp,m,70-74,0.169525,synthetic_seed
NM,2023,black,non-hisp,m,75-79,0.263506,synthetic_seed
NM,2023,black,non-hisp,m,80-84,0.413057,synthetic_seed
NM,2023,black,non-hisp,m,85+,0.712287,synthetic_seed
NM,2023,black,non-hisp,f,0-4,0.002267,synthetic_seed
NM,2023,black,non-hisp,f,5-9,0.000453,synthetic_seed
NM,2023,black,non-hisp,f,10-14,0.000453,synthetic_seed
NM,2023,black,non-hisp,f,15-19,0.002267,synthetic_seed
NM,2023,black,non-hisp,f,20-24,0.003628,synthetic_seed
NM,2023,black,non-hisp,f,25-29,0.004535,synthetic_seed
NM,2023,black,non-hisp,f,30-34,0.005895,synthetic_seed
NM,2023,black,non-hisp,f,35-39,0.008163,synthetic_seed
NM,2023,black,non-hisp,f,40-44,0.011246,synthetic_seed
NM,2023,black,non-hisp,f,45-49,0.016688,synthetic_seed
NM,2023,black,non-hisp,f,50-54,0.024669,synthetic_seed
NM,2023,black,non-hisp,f,55-59,0.035734,synthetic_seed
NM,2023,black,non-hisp,f,60-64,0.053147,synthetic_seed
NM,2023,black,non-hisp,f,65-69,0.078723,synthetic_seed
NM,2023,black,non-hisp,f,70-74,0.12008,synthetic_seed
NM,2023,black,non-hisp,f,75-79,0.18665,synthetic_seed
NM,2023,black,non-hisp,f,80-84,0.292582,synthetic_seed
NM,2023,black,non-hisp,f,85+,0.504536,synthetic_seed
NM,2023,black,hisp,m,0-4,0.003201,synthetic_seed
NM,2023,black,hisp,m,5-9,0.00064,synthetic_seed
NM,2023,black,hisp,m,10-14,0.00064,synthetic_seed
NM,2023,black,hisp,m,15-19,0.003201,synthetic_seed
NM,2023,black,hisp,m,20-24,0.005122,synthetic_seed
NM,2023,black,hisp,m,25-29,0.006402,synthetic_seed
NM,2023,black,hisp,m,30-34,0.008323,synthetic_seed
NM,2023,black,hisp,m,35-39,0.011524,synthetic_seed
NM,2023,black,hisp,m,40-44,0.015877,synthetic_seed
NM,2023,black,hisp,m,45-49,0.023559,synthetic_seed
NM,2023,black,hisp,m,50-54,0.034827,synthetic_seed
NM,2023,black,hisp,m,55-59,0.050448,synthetic_seed
NM,2023,black,hisp,m,60-64,0.075031,synthetic_seed
NM,2023,black,hisp,m,65-69,0.111139,synthetic_seed
NM,2023,black,hisp,m,70-74,0.169525,synthetic_seed
NM,2023,black,hisp,m,75-79,0.263506,synthetic_seed
NM,2023,black,hisp,m,80-84,0.413057,synthetic_seed
NM,2023,black,hisp,m,85+,0.712287,synthetic_seed
NM,2023,black,hisp,f,0-4,0.002267,synthetic_seed
NM,2023,black,hisp,f,5-9,0.000453,synthetic_seed
NM,2023,black,hisp,f,10-14,0.000453,synthetic_seed
NM,2023,black,hisp,f,15-19,0.002267,synthetic_seed
NM,2023,black,hisp,f,20-24,0.003628,synthetic_seed
NM,2023,black,hisp,f,25-29,0.004535,synthetic_seed
NM,2023,black,hisp,f,30-34,0.005895,synthetic_seed
NM,2023,black,hisp,f,35-39,0.008163,synthetic_seed
NM,2023,black,hisp,f,40-44,0.011246,synthetic_seed
NM,2023,black,hisp,f,45-49,0.016688,synthetic_seed
NM,2023,black,hisp,f,50-54,0.024669,synthetic_seed
NM,2023,black,hisp,f,55-59,0.035734,synthetic_seed
NM,2023,black,hisp,f,60-64,0.053147,synthetic_seed
NM,2023,black,hisp,f,65-69,0.078723,synthetic_seed
NM,2023,black,hisp,f,70-74,0.12008,synthetic_seed
NM,2023,black,hisp,f,75-79,0.18665,synthetic_seed
NM,2023,black,hisp,f,80-84,0.292582,synthetic_seed
NM,2023,black,hisp,f,85+,0.504536,synthetic_seed
NM,2023,asian,non-hisp,m,0-4,0.002764,synthetic_seed
NM,2023,asian,non-hisp,m,5-9,0.000553,synthetic_seed
NM,2023,asian,non-hisp,m,10-14,0.000553,synthetic_seed
NM,2023,asian,non-hisp,m,15-19,0.002764,synthetic_seed
NM,2023,asian,non-hisp,m,20-24,0.004423,synthetic_seed
NM,2023,asian,non-hisp,m,25-29,0.005529,synthetic_seed
NM,2023,asian,non-hisp,m,30-34,0.007188,synthetic_seed
NM,2023,asian,non-hisp,m,35-39,0.009952,synthetic_seed
NM,2023,asian,non-hisp,m,40-44,0.013712,synthetic_seed
NM,2023,asian,non-hisp,m,45-49,0.020347,synthetic_seed
NM,2023,asian,non-hisp,m,50-54,0.030078,synthetic_seed
NM,2023,asian,non-hisp,m,55-59,0.043569,synthetic_seed
NM,2023,asian,non-hisp,m,60-64,0.0648,synthetic_seed
NM,2023,asian,non-hisp,m,65-69,0.095983,synthetic_seed
NM,2023,asian,non-hisp,m,70-74,0.146408,synthetic_seed
NM,2023,asian,non-hisp,m,75-79,0.227574,synthetic_seed
NM,2023,asian,non-hisp,m,80-84,0.356731,synthetic_seed
NM,2023,asian,non-hisp,m,85+,0.615157,synthetic_seed
NM,2023,asian,non-hisp,f,0-4,0.001958,synthetic_seed
NM,2023,asian,non-hisp,f,5-9,0.000392,synthetic_seed
NM,2023,asian,non-hisp,f,10-14,0.000392,synthetic_seed
NM,2023,asian,non-hisp,f,15-19,0.001958,synthetic_seed
NM,2023,asian,non-hisp,f,20-24,0.003133,synthetic_seed
NM,2023,asian,non-hisp,f,25-29,0.003916,synthetic_seed
NM,2023,asian,non-hisp,f,30-34,0.005091,synthetic_seed
NM,2023,asian,non-hisp,f,35-39,0.007049,synthetic_seed
NM,2023,asian,non-hisp,f,40-44,0.009713,synthetic_seed
NM,2023,asian,non-hisp,f,45-49,0.014412,synthetic_seed
NM,2023,asian,non-hisp,f,50-54,0.021305,synthetic_seed
NM,2023,asian,non-hisp,f,55-59,0.030861,synthetic_seed
NM,2023,asian,non-hisp,f,60-64,0.0459,synthetic_seed
NM,2023,asian,non-hisp,f,65-69,0.067988,synthetic_seed
NM,2023,asian,non-hisp,f,70-74,0.103706,synthetic_seed
NM,2023,asian,non-hisp,f,75-79,0.161198,synthetic_seed
NM,2023,asian,non-hisp,f,80-84,0.252685,synthetic_seed
NM,2023,asian,non-hisp,f,85+,0.435736,synthetic_seed
NM,2023,asian,hisp,m,0-4,0.002764,synthetic_seed
NM,2023,asian,hisp,m,5-9,0.000553,synthetic_seed
NM,2023,asian,hisp,m,10-14,0.000553,synthetic_seed
NM,2023,asian,hisp,m,15-19,0.002764,synthetic_seed
NM,2023,asian,hisp,m,20-24,0.004423,synthetic_seed
NM,2023,asian,hisp,m,25-29,0.005529,synthetic_seed
NM,2023,asian,hisp,m,30-34,0.007188,synthetic_seed
NM,2023,asian,hisp,m,35-39,0.009952,synthetic_seed
NM,2023,asian,hisp,m,40-44,0.013712,synthetic_seed
NM,2023,asian,hisp,m,45-49,0.020347,synthetic_seed
NM,2023,asian,hisp,m,50-54,0.030078,synthetic_seed
NM,2023,asian,hisp,m,55-59,0.043569,synthetic_seed
NM,2023,asian,hisp,m,60-64,0.0648,synthetic_seed
NM,2023,asian,hisp,m,65-69,0.095983,synthetic_seed
NM,2023,asian,hisp,m,70-74,0.146408,synthetic_seed
NM,2023,asian,hisp,m,75-79,0.227574,synthetic_seed
NM,2023,asian,hisp,m,80-84,0.356731,synthetic_seed
NM,2023,asian,hisp,m,85+,0.615157,synthetic_seed
NM,2023,asian,hisp,f,0-4,0.001958,synthetic_seed
NM,2023,asian,hisp,f,5-9,0.000392,synthetic_seed
NM,2023,asian,hisp,f,10-14,0.000392,synthetic_seed
NM,2023,asian,hisp,f,15-19,0.001958,synthetic_seed
NM,2023,asian,hisp,f,20-24,0.003133,synthetic_seed
NM,2023,asian,hisp,f,25-29,0.003916,synthetic_seed
NM,2023,asian,hisp,f,30-34,0.005091,synthetic_seed
NM,2023,asian,hisp,f,35-39,0.007049,synthetic_seed
NM,2023,asian,hisp,f,40-44,0.009713,synthetic_seed
NM,2023,asian,hisp,f,45-49,0.014412,synthetic_seed
NM,2023,asian,hisp,f,50-54,0.021305,synthetic_seed
NM,2023,asian,hisp,f,55-59,0.030861,synthetic_seed
